,state,county,happeningOppose,happening,TotalPop
1689,Nebraska,Garfield County,21.566999999999997,58.755,1425
1690,Nebraska,Gosper County,20.593000000000004,59.513000000000005,1345
1691,Nebraska,Grant County,21.206,59.882,451
1692,Nebraska,Greeley County,17.611,62.88399999999999,1756
1693,Nebraska,Hall County,17.167,62.773,38695
1694,Nebraska,Hamilton County,21.664,59.49,6204
1695,Nebraska,Harlan County,21.099,58.885,2562
1696,Nebraska,Hayes County,20.643,60.382,823
1697,Nebraska,Hitchcock County,20.951999999999998,60.736999999999995,2107
1698,Nebraska,Holt County,20.6,60.04600000000001,7296
1699,Nebraska,Hooker County,19.102,62.54,550
1700,Nebraska,Howard County,17.759,62.81399999999999,4405
1701,Nebraska,Jefferson County,17.069000000000003,62.797,5421
1702,Nebraska,Johnson County,15.355,64.602,3835
1703,Nebraska,Kearney County,20.097,60.463,4547
1704,Nebraska,Keith County,19.719,62.907,5979
1705,Nebraska,Keya Paha County,18.938,61.696999999999996,600
1706,Nebraska,Kimball County,18.916,60.888999999999996,2649
1707,Nebraska,Knox County,18.623,61.797,6013
1708,Nebraska,Lancaster County,13.414000000000001,71.919,181741
1709,Nebraska,Lincoln County,22.683000000000003,54.488,24402
1710,Nebraska,Logan County,18.903,62.452,494
1711,Nebraska,Loup County,18.44,62.333,403
1712,Nebraska,McPherson County,16.84,65.096,324
1713,Nebraska,Madison County,23.906999999999996,56.968,22750
1714,Nebraska,Merrick County,19.127,61.425,5413
1715,Nebraska,Morrill County,18.42,63.743,3379
1716,Nebraska,Nance County,18.206,62.631,2586
1717,Nebraska,Nemaha County,16.962,64.02600000000001,4705
1718,Nebraska,Nuckolls County,18.823,61.457,3285
1719,Nebraska,Otoe County,18.259,61.706,10821
1720,Nebraska,Pawnee County,16.725,63.376000000000005,1996
1721,Nebraska,Perkins County,21.53,60.2,2062
1722,Nebraska,Phelps County,21.671999999999997,60.278999999999996,6341
1723,Nebraska,Pierce County,23.06,57.787,4880
1724,Nebraska,Platte County,20.467,60.99100000000001,21129
1725,Nebraska,Polk County,20.794,59.596000000000004,3728
1726,Nebraska,Red Willow County,21.84,59.096000000000004,7440
1727,Nebraska,Richardson County,18.122,62.733999999999995,6009
1728,Nebraska,Rock County,19.545,62.492,1094
1729,Nebraska,Saline County,12.798,68.694,8709
1730,Nebraska,Sarpy County,18.642,62.631,104294
1731,Nebraska,Saunders County,19.262999999999998,62.0,14131
1732,Nebraska,Scotts Bluff County,18.479,62.761,24534
1733,Nebraska,Seward County,19.113,62.239,10688
1734,Nebraska,Sheridan County,20.625999999999998,62.305,3811
1735,Nebraska,Sherman County,16.219,65.991,2269
1736,Nebraska,Sioux County,19.775,63.606,937
1737,Nebraska,Stanton County,20.787,59.537,4032
1738,Nebraska,Thayer County,19.733,60.806000000000004,3782
1739,Nebraska,Thomas County,20.53,61.504,529
1740,Nebraska,Thurston County,12.262,67.453,3770
1741,Nebraska,Valley County,20.046,60.153,3047
1742,Nebraska,Washington County,20.635,59.633,13580
1743,Nebraska,Wayne County,18.794,63.576,5169
1744,Nebraska,Webster County,18.662,63.468,2657
1745,Nebraska,Wheeler County,17.458,65.237,617
1746,Nebraska,York County,21.453000000000003,59.163000000000004,9395
1747,Nevada,Churchill County,18.877,61.663999999999994,16178
1748,Nevada,Clark County,11.17,73.056,1332874
1749,Nevada,Douglas County,16.554000000000002,66.312,35012
1750,Nevada,Elko County,15.364,65.025,31536
1751,Nevada,Esmeralda County,17.689,62.31399999999999,754
1752,Nevada,Eureka County,23.569000000000003,53.528,1240
1753,Nevada,Humboldt County,15.867,62.27,10784
1754,Nevada,Lander County,15.612,64.383,3776
1755,Nevada,Lincoln County,21.639,57.729,3303
1756,Nevada,Lyon County,18.067999999999998,62.714,35841
1757,Nevada,Mineral County,14.075,66.141,3357
1758,Nevada,Nye County,15.883,64.988,32080
1759,Nevada,Pershing County,15.443,65.001,5037
1760,Nevada,Storey County,21.155,57.245,3290
1761,Nevada,Washoe County,11.319,72.97800000000001,287677
1762,Nevada,White Pine County,15.812000000000001,64.17399999999999,6854
1763,Nevada,Carson City,14.374,68.277,38327
1764,New Hampshire,Belknap County,16.379,65.208,43771
1765,New Hampshire,Carroll County,14.682,68.218,36297
1766,New Hampshire,Cheshire County,11.306,73.827,52084
1767,New Hampshire,Coos County,12.415999999999999,70.294,24383
1768,New Hampshire,Grafton County,10.796,73.702,61092
1769,New Hampshire,Hillsborough County,13.54,69.586,276792
1770,New Hampshire,Merrimack County,13.418,68.939,102489
1771,New Hampshire,Rockingham County,14.758,69.748,210822
1772,New Hampshire,Strafford County,12.389000000000001,71.11,79839
1773,New Hampshire,Sullivan County,12.417,71.64,31464
1774,New Jersey,Atlantic County,9.783,73.45100000000001,186811
1775,New Jersey,Bergen County,8.922,77.74,645635
1776,New Jersey,Burlington County,10.107000000000001,73.33,310466
1777,New Jersey,Camden County,8.033999999999999,76.867,345007
1778,New Jersey,Cape May County,13.68,68.995,70767
1779,New Jersey,Cumberland County,9.133,72.65100000000001,105381
1780,New Jersey,Essex County,5.2860000000000005,79.919,521435
1781,New Jersey,Gloucester County,12.674000000000001,69.347,194518
1782,New Jersey,Hudson County,6.4110000000000005,80.969,458523
1783,New Jersey,Hunterdon County,17.771,65.464,88600
1784,New Jersey,Mercer County,7.391,77.846,246366
1785,New Jersey,Middlesex County,8.258,78.805,556508
1786,New Jersey,Monmouth County,11.557,71.72,433770
1787,New Jersey,Morris County,12.349,73.793,344510
1788,New Jersey,Ocean County,14.755999999999998,65.929,401092
1789,New Jersey,Passaic County,7.364,77.653,329324
1790,New Jersey,Salem County,13.423,66.139,45104
1791,New Jersey,Somerset County,11.29,75.749,226069
1792,New Jersey,Sussex County,16.152,64.209,101946
1793,New Jersey,Union County,6.932,76.842,366201
1794,New Jersey,Warren County,14.947000000000001,66.645,74590
1795,New Mexico,Bernalillo County,9.73,75.851,446795
1796,New Mexico,Catron County,15.179,66.569,3039
1797,New Mexico,Chaves County,14.615,65.73899999999999,41064
1798,New Mexico,Cibola County,8.333,77.23899999999999,18094
1799,New Mexico,Colfax County,10.82,71.514,9663
1800,New Mexico,Curry County,16.235,64.48899999999999,30328
1801,New Mexico,De Baca County,15.255,66.718,1422
1802,New Mexico,Do_a Ana County,9.949,73.646,127266
1803,New Mexico,Eddy County,16.471,62.468999999999994,35687
1804,New Mexico,Grant County,10.748,72.929,20679
1805,New Mexico,Guadalupe County,7.684,75.70100000000001,3364
1806,New Mexico,Harding County,10.664000000000001,73.087,490
1807,New Mexico,Hidalgo County,10.38,71.14,3218
1808,New Mexico,Lea County,16.913,62.721000000000004,40156
1809,New Mexico,Lincoln County,14.947000000000001,67.50399999999999,15194
1810,New Mexico,Los Alamos County,12.815,71.274,12667
1811,New Mexico,Luna County,10.556,70.756,16161
1812,New Mexico,McKinley County,8.196,74.125,42250
1813,New Mexico,Mora County,6.382999999999999,77.757,3173
1814,New Mexico,Otero County,15.222999999999999,66.116,42006
1815,New Mexico,Quay County,13.168,67.899,6165
1816,New Mexico,Rio Arriba County,7.375,77.98,26875
1817,New Mexico,Roosevelt County,15.523,66.758,11202
1818,New Mexico,Sandoval County,11.136,73.227,89571
1819,New Mexico,San Juan County,19.105999999999998,58.46,79497
1820,New Mexico,San Miguel County,7.215,77.683,19608
1821,New Mexico,Santa Fe County,8.016,78.34899999999999,105598
1822,New Mexico,Sierra County,15.322000000000001,65.281,9222
1823,New Mexico,Socorro County,9.592,74.15899999999999,11042
1824,New Mexico,Taos County,7.254,78.997,24242
1825,New Mexico,Torrance County,13.722999999999999,68.281,11097
1826,New Mexico,Union County,15.63,66.67699999999999,3116
1827,New Mexico,Valencia County,10.89,71.726,50083
1828,New York,Albany County,9.457,75.883,203703
1829,New York,Allegany County,15.802,65.626,30565
1830,New York,Bronx County,4.354,79.738,880909
1831,New York,Broome County,12.908,67.396,132029
1832,New York,Cattaraugus County,15.126,66.512,53522
1833,New York,Cayuga County,12.735999999999999,69.831,55677
1834,New York,Chautauqua County,15.059000000000001,65.59100000000001,90260
1835,New York,Chemung County,14.55,67.87100000000001,60887
1836,New York,Chenango County,13.289000000000001,69.41,35015
1837,New York,Clinton County,10.815999999999999,71.242,55509
1838,New York,Columbia County,12.055,71.345,45648
1839,New York,Cortland County,12.565999999999999,69.919,30346
1840,New York,Delaware County,13.623,68.562,33371
1841,New York,Dutchess County,10.769,70.642,201316
1842,New York,Erie County,10.831,73.89699999999999,630779
1843,New York,Essex County,11.363,71.408,29010
1844,New York,Franklin County,10.591,72.777,36039
1845,New York,Fulton County,15.439,65.061,38758
1846,New York,Genesee County,17.332,63.163999999999994,41569
1847,New York,Greene County,15.475999999999999,65.722,35189
1848,New York,Hamilton County,16.864,66.169,3674
1849,New York,Herkimer County,15.573,66.82,44563
1850,New York,Jefferson County,13.062000000000001,70.112,73749
1851,New York,Kings County,5.627999999999999,75.884,1709299
1852,New York,Lewis County,15.652999999999999,64.992,18449
1853,New York,Livingston County,14.985,65.88600000000001,42410
1854,New York,Madison County,14.249,66.855,47573
1855,New York,Monroe County,12.764000000000001,71.89699999999999,500461
1856,New York,Montgomery County,14.203,66.986,34344
1857,New York,Nassau County,10.249,75.365,927082
1858,New York,New York County,5.9079999999999995,83.02600000000001,1214196
1859,New York,Niagara County,14.882,65.555,150038
1860,New York,Oneida County,15.686,66.236,160126
1861,New York,Onondaga County,11.547,73.053,311888
1862,New York,Ontario County,13.802,69.778,75192
1863,New York,Orange County,10.433,72.54899999999999,236432
1864,New York,Orleans County,16.639,61.729,29594
1865,New York,Oswego County,13.289000000000001,68.78399999999999,79858
1866,New York,Otsego County,12.362,70.457,40158
1867,New York,Putnam County,13.443,70.722,69427
1868,New York,Queens County,5.862,80.22800000000001,1598824
1869,New York,Rensselaer County,11.659,73.098,108705
1870,New York,Richmond County,10.021,75.265,320047
1871,New York,Rockland County,10.365,73.28699999999999,200440
1872,New York,St. Lawrence County,11.957,70.30199999999999,71897
1873,New York,Saratoga County,13.857999999999999,70.574,155438
1874,New York,Schenectady County,11.325,73.241,105576
1875,New York,Schoharie County,15.442,66.665,22282
1876,New York,Schuyler County,15.075,66.947,13248
1877,New York,Seneca County,12.944,69.926,24898
1878,New York,Steuben County,15.929,65.184,68326
1879,New York,Suffolk County,11.693,71.54899999999999,1018328
1880,New York,Sullivan County,11.66,69.967,53369
1881,New York,Tioga County,16.673,65.94,35296
1882,New York,Tompkins County,7.715,80.763,58536
1883,New York,Ulster County,10.442,74.944,128233
1884,New York,Warren County,14.200999999999999,68.503,47327
1885,New York,Washington County,12.845,69.251,44657
1886,New York,Wayne County,15.77,64.333,64316
1887,New York,Westchester County,7.649,76.247,654936
1888,New York,Wyoming County,17.325,62.131,29989
1889,New York,Yates County,12.811,70.82600000000001,16536
1890,North Carolina,Alamance County,13.129000000000001,67.536,102239
1891,North Carolina,Alexander County,19.53,60.903,26000
1892,North Carolina,Alleghany County,18.192999999999998,61.553999999999995,7999
1893,North Carolina,Anson County,8.277000000000001,70.669,18235
1894,North Carolina,Ashe County,17.891,63.099,20120
1895,North Carolina,Avery County,19.930999999999997,59.549,13051
1896,North Carolina,Beaufort County,14.397,64.775,33797
1897,North Carolina,Bertie County,6.9510000000000005,70.809,14820
1898,North Carolina,Bladen County,10.847999999999999,67.59899999999999,24091
1899,North Carolina,Brunswick County,14.866,66.02199999999999,85695
1900,North Carolina,Buncombe County,11.734000000000002,71.895,175020
1901,North Carolina,Burke County,16.191,64.005,62736
1902,North Carolina,Cabarrus County,15.86,64.84899999999999,120636
1903,North Carolina,Caldwell County,19.147000000000002,60.191,57487
1904,North Carolina,Camden County,18.174,61.195,6751
1905,North Carolina,Carteret County,18.141,63.963,50236
1906,North Carolina,Caswell County,10.975999999999999,66.837,16995
1907,North Carolina,Catawba County,17.404,62.73,105469
1908,North Carolina,Chatham County,11.248,72.23899999999999,48096
1909,North Carolina,Cherokee County,20.070999999999998,59.785,20269
1910,North Carolina,Chowan County,11.497,68.259,10480
1911,North Carolina,Clay County,22.217,58.493,7856
1912,North Carolina,Cleveland County,15.527999999999999,62.998000000000005,65992
1913,North Carolina,Columbus County,13.399000000000001,64.762,39251
1914,North Carolina,Craven County,13.511,66.63,67243
1915,North Carolina,Cumberland County,9.173,73.16,197740
1916,North Carolina,Currituck County,18.614,62.784,16949
1917,North Carolina,Dare County,15.765999999999998,68.163,25518
1918,North Carolina,Davidson County,19.654,57.248000000000005,112973
1919,North Carolina,Davie County,18.554000000000002,60.418,28940
1920,North Carolina,Duplin County,11.675,66.51,39388
1921,North Carolina,Durham County,6.9110000000000005,77.875,188402
1922,North Carolina,Edgecombe County,6.795,72.855,37377
1923,North Carolina,Forsyth County,11.509,70.86399999999999,236409
1924,North Carolina,Franklin County,12.203,67.653,41831
1925,North Carolina,Gaston County,16.939,63.037,141255
1926,North Carolina,Gates County,11.470999999999998,66.34100000000001,8255
1927,North Carolina,Graham County,19.317999999999998,59.827,6028
1928,North Carolina,Granville County,11.398,68.04899999999999,39614
